date,Sleep Score,Total Sleep Score,REM Sleep Score,Deep Sleep Score,Sleep Efficiency Score,Restfulness Score,Sleep Latency Score,Sleep Timin Score,Total Sleep Duration,Total Bedtime ,Awake Time,REM Sleep Duration,Light Sleep Duration,Deep Sleep Duration,Restless Sleep,Sleep Efficiency,Sleep Latency,Sleep Timing,Bedtime Start,Bedtime End,Average Resting Heart Rate,Lowest Resting Heart Rate,Average HRV,Temperature Deviation (°C),Temperature Trend Deviation,Respiratory Rate,Activity Score,Stay Active Score,Move Every Hour Score,Meet Daily Targets Score,Training Frequency Score,Training Volume Score,Activity Burn,Total Burn,Steps,Equivalent Walking Distance,Inactive Time,Rest Time,Low Activity Time,Medium Activity Time,High Activity Time,Non-wear Time,Average MET,Long Periods of Inactivity,Readiness Score,Previous Night Score,Sleep Balance Score,Previous Day Activity Score,Activity Balance Score,Temperature Score,Resting Heart Rate Score,HRV Balance Score,Recovery Index Score
2022-04-02,80.0,83.0,51.0,96.0,55.0,76.0,94.0,95.0,28050.0,38520.0,10470.0,3750.0,18000.0,6300.0,24.0,73.0,780.0,17160.0,2022-04-01T22:22:01-05:00,2022-04-02T09:04:01-05:00,54.91,46.0,73.0,-0.1,0.71,12.375,73,84,100,43,40,69,545.0,2749.0,11502.0,9941.0,29820.0,22140.0,28380.0,1980.0,0.0,4080.0,1.625,0.0,80.0,67,79,100,91,100.0,88.0,52,97.0
2022-04-03,75.0,70.0,65.0,100.0,98.0,90.0,94.0,15.0,24810.0,26760.0,1950.0,4800.0,11190.0,8820.0,25.0,93.0,990.0,13470.0,2022-04-03T02:42:42-05:00,2022-04-03T10:08:42-05:00,55.16,49.0,53.0,0.09,0.4,12.25,72,91,95,43,40,61,212.0,2187.0,4539.0,3820.0,25920.0,45540.0,9360.0,1140.0,0.0,4440.0,1.25,1.0,71.0,55,72,91,99,97.0,80.0,51,59.0
2022-04-04,95.0,100.0,98.0,97.0,96.0,84.0,83.0,100.0,36300.0,39840.0,3540.0,8280.0,21240.0,6780.0,22.0,91.0,540.0,19320.0,2022-04-03T21:15:17-05:00,2022-04-04T08:19:17-05:00,54.0,46.0,56.0,0.02,0.07,11.875,64,83,95,25,1,69,303.0,2330.0,7164.0,5598.0,34140.0,37380.0,9240.0,2580.0,0.0,3060.0,1.34375,1.0,85.0,100,83,100,97,100.0,100.0,53,66.0
2022-04-05,94.0,100.0,100.0,98.0,98.0,84.0,67.0,100.0,34170.0,36660.0,2490.0,10050.0,16080.0,8040.0,19.0,93.0,180.0,18210.0,2022-04-04T21:55:43-05:00,2022-04-05T08:06:43-05:00,54.9,46.0,47.0,0.15,0.14,11.375,69,98,100,25,1,85,382.0,2404.0,8522.0,7468.0,32760.0,37560.0,10260.0,2880.0,0.0,2940.0,1.375,0.0,86.0,100,91,98,98,92.0,100.0,49,66.0
2022-04-06,95.0,100.0,95.0,98.0,98.0,90.0,75.0,100.0,35700.0,38340.0,2640.0,7020.0,21240.0,7440.0,24.0,93.0,390.0,18540.0,2022-04-05T21:36:19-05:00,2022-04-06T08:15:19-05:00,51.9,47.0,68.0,-0.32,0.0,11.75,74,93,100,25,40,96,464.0,2500.0,8733.0,8773.0,29220.0,40020.0,11820.0,3360.0,0.0,1980.0,1.4375,0.0,92.0,100,99,94,99,94.0,94.0,62,100.0
2022-04-07,97.0,100.0,97.0,100.0,99.0,90.0,86.0,100.0,34140.0,36240.0,2100.0,7620.0,16770.0,9750.0,24.0,94.0,1170.0,18330.0,2022-04-06T20:53:21-05:00,2022-04-07T06:57:21-05:00,52.04,46.0,69.0,-0.25,-0.12,11.875,72,69,100,25,71,97,512.0,2620.0,8468.0,9105.0,35760.0,28980.0,15420.0,3120.0,0.0,3120.0,1.53125,0.0,91.0,100,100,95,93,96.0,100.0,71,68.0
2022-04-08,89.0,90.0,71.0,97.0,90.0,88.0,86.0,94.0,30030.0,34200.0,4170.0,5250.0,17730.0,7050.0,27.0,88.0,1170.0,16050.0,2022-04-07T22:42:27-05:00,2022-04-08T08:12:27-05:00,52.18,48.0,68.0,-0.13,-0.13,11.75,72,85,95,25,71,97,289.0,2329.0,5573.0,5244.0,37020.0,36600.0,6840.0,2700.0,0.0,3240.0,1.34375,1.0,91.0,88,100,87,89,100.0,86.0,79,100.0
2022-04-09,97.0,100.0,100.0,97.0,97.0,87.0,94.0,99.0,35430.0,38460.0,3030.0,9450.0,19080.0,6900.0,27.0,92.0,1020.0,19020.0,2022-04-08T21:43:41-05:00,2022-04-09T08:24:41-05:00,50.06,45.0,68.0,0.02,0.0,11.875,81,100,100,25,96,100,1131.0,3257.0,20391.0,20677.0,20220.0,33540.0,21480.0,9180.0,240.0,1740.0,1.875,0.0,96.0,100,100,96,90,100.0,100.0,85,100.0
2022-04-10,86.0,95.0,98.0,83.0,93.0,81.0,59.0,74.0,31440.0,35280.0,3840.0,8160.0,18180.0,5100.0,24.0,89.0,1770.0,18330.0,2022-04-09T22:44:35-05:00,2022-04-10T08:32:35-05:00,57.36,49.0,50.0,0.02,0.07,12.125,85,96,100,43,100,100,789.0,2850.0,9856.0,15338.0,24240.0,38160.0,14580.0,6720.0,0.0,2700.0,1.625,0.0,81.0,80,100,65,70,100.0,70.0,80,79.0
2022-04-11,93.0,100.0,100.0,98.0,90.0,80.0,75.0,100.0,33570.0,38160.0,4590.0,9090.0,16470.0,8010.0,21.0,88.0,1410.0,19470.0,2022-04-10T21:28:58-05:00,2022-04-11T08:04:58-05:00,53.5,46.0,55.0,-0.23,0.0,12.0,86,83,100,60,100,100,840.0,2906.0,7917.0,14597.0,28920.0,37020.0,11820.0,4320.0,1860.0,2460.0,1.65625,0.0,87.0,98,100,82,59,97.0,100.0,79,68.0
2022-04-12,96.0,99.0,100.0,100.0,97.0,87.0,86.0,100.0,32790.0,35760.0,2970.0,9150.0,14790.0,8850.0,24.0,92.0,1170.0,17730.0,2022-04-11T22:02:32-05:00,2022-04-12T07:58:32-05:00,54.76,49.0,55.0,-0.17,-0.07,11.5,89,89,100,78,100,100,692.0,2772.0,9309.0,12854.0,27000.0,35880.0,12900.0,7020.0,60.0,3540.0,1.59375,0.0,81.0,100,100,31,51,99.0,79.0,78,91.0
2022-04-13,90.0,87.0,95.0,98.0,76.0,88.0,94.0,100.0,29130.0,35460.0,6330.0,6990.0,14190.0,7950.0,22.0,82.0,1020.0,15630.0,2022-04-12T21:51:43-05:00,2022-04-13T07:42:43-05:00,56.91,51.0,48.0,0.26,0.07,11.875,89,79,100,95,100,100,772.0,2867.0,9852.0,13432.0,32520.0,31980.0,13140.0,4020.0,1800.0,2940.0,1.65625,0.0,82.0,89,100,85,49,83.0,63.0,72,100.0
2022-04-14,92.0,97.0,100.0,85.0,90.0,84.0,86.0,97.0,32040.0,36360.0,4320.0,9780.0,17070.0,5190.0,24.0,88.0,630.0,17430.0,2022-04-13T22:14:39-05:00,2022-04-14T08:20:39-05:00,56.13,51.0,38.0,0.18,0.22,11.625,87,78,100,95,100,100,298.0,2345.0,6045.0,5548.0,31440.0,35220.0,14640.0,1020.0,0.0,4080.0,1.34375,0.0,77.0,94,100,35,46,89.0,72.0,60,100.0
2022-04-15,89.0,92.0,92.0,98.0,95.0,83.0,86.0,68.0,30510.0,33840.0,3330.0,6750.0,15990.0,7770.0,20.0,90.0,1170.0,16440.0,2022-04-14T23:29:18-05:00,2022-04-15T08:53:18-05:00,53.64,46.0,63.0,-0.13,0.16,11.25,96,79,100,100,100,100,633.0,2810.0,14647.0,12013.0,31440.0,21660.0,25020.0,4140.0,0.0,4140.0,1.625,0.0,87.0,87,99,100,53,100.0,100.0,67,85.0
2022-04-16,77.0,71.0,86.0,95.0,98.0,88.0,91.0,15.0,25050.0,27000.0,1950.0,6360.0,12600.0,6090.0,27.0,93.0,1050.0,13680.0,2022-04-16T02:37:01-05:00,2022-04-16T10:07:01-05:00,61.1,54.0,47.0,0.38,0.23,12.625,97,80,100,100,100,100,381.0,2358.0,8360.0,7245.0,30300.0,40380.0,12480.0,3180.0,60.0,0.0,1.375,0.0,59.0,57,88,84,52,72.0,41.0,61,38.0
2022-04-17,95.0,100.0,98.0,98.0,95.0,89.0,97.0,80.0,33270.0,37140.0,3870.0,8130.0,17610.0,7530.0,21.0,90.0,840.0,17640.0,2022-04-16T22:44:16-05:00,2022-04-17T09:03:16-05:00,51.7,46.0,62.0,0.19,0.3,12.25,98,100,100,95,100,98,370.0,2449.0,8510.0,6240.0,26940.0,39960.0,15300.0,2820.0,0.0,1380.0,1.40625,0.0,87.0,100,90,98,59,89.0,100.0,67,92.0
2022-04-18,92.0,100.0,91.0,98.0,93.0,72.0,83.0,98.0,35130.0,39540.0,4410.0,6690.0,20850.0,7590.0,26.0,89.0,570.0,19560.0,2022-04-17T21:36:18-05:00,2022-04-18T08:35:18-05:00,57.61,47.0,49.0,0.19,0.33,12.25,90,75,100,78,100,97,263.0,2323.0,6205.0,4666.0,32760.0,36240.0,11100.0,1440.0,0.0,4860.0,1.34375,0.0,82.0,94,95,100,65,88.0,88.0,63,51.0
2022-04-19,96.0,97.0,96.0,97.0,93.0,92.0,97.0,100.0,31830.0,35640.0,3810.0,7320.0,17280.0,7230.0,20.0,89.0,930.0,16980.0,2022-04-18T22:14:13-05:00,2022-04-19T08:08:13-05:00,50.71,46.0,60.0,-0.13,0.17,12.25,85,77,100,60,96,95,225.0,2289.0,4930.0,3824.0,32340.0,34860.0,15840.0,180.0,0.0,3180.0,1.3125,0.0,91.0,100,95,100,72,100.0,100.0,68,100.0
2022-04-20,89.0,90.0,95.0,98.0,88.0,86.0,72.0,97.0,30060.0,34740.0,4680.0,6990.0,15420.0,7650.0,25.0,87.0,330.0,17370.0,2022-04-19T22:15:15-05:00,2022-04-20T07:54:15-05:00,53.26,47.0,58.0,-0.13,0.04,11.5,78,78,100,43,71,88,433.0,2533.0,9853.0,8141.0,32220.0,32400.0,17820.0,2280.0,0.0,1680.0,1.46875,0.0,88.0,86,92,100,79,100.0,100.0,71,89.0
2022-04-21,88.0,93.0,99.0,100.0,90.0,78.0,64.0,88.0,30780.0,34860.0,4080.0,8580.0,13140.0,9060.0,25.0,88.0,1650.0,17250.0,2022-04-20T22:34:03-05:00,2022-04-21T08:15:03-05:00,53.13,45.0,59.0,0.23,0.12,11.75,79,83,100,43,71,91,357.0,2411.0,7890.0,6570.0,32760.0,35220.0,12480.0,2580.0,0.0,3360.0,1.375,0.0,86.0,83,92,94,80,85.0,100.0,74,69.0
2022-04-22,83.0,94.0,95.0,98.0,83.0,88.0,9.0,79.0,30960.0,36420.0,5460.0,7020.0,16050.0,7890.0,27.0,85.0,3720.0,19770.0,2022-04-21T22:10:33-05:00,2022-04-22T08:17:33-05:00,58.13,49.0,52.0,0.2,0.25,11.75,75,82,100,25,71,95,443.0,2508.0,9036.0,8052.0,29460.0,33600.0,15060.0,3120.0,60.0,5100.0,1.4375,0.0,81.0,71,91,97,84,88.0,78.0,72,71.0
2022-04-23,85.0,97.0,99.0,69.0,88.0,80.0,83.0,50.0,32130.0,37140.0,5010.0,8610.0,19290.0,4230.0,20.0,87.0,570.0,19350.0,2022-04-22T23:15:02-05:00,2022-04-23T09:34:02-05:00,56.62,50.0,46.0,-0.12,0.19,12.125,78,100,100,25,71,96,795.0,2953.0,15761.0,15494.0,27840.0,27180.0,24240.0,4620.0,0.0,2520.0,1.71875,0.0,80.0,76,92,96,84,100.0,78.0,67,62.0
2022-04-24,83.0,90.0,95.0,99.0,99.0,88.0,78.0,17.0,30000.0,31920.0,1920.0,7170.0,14460.0,8370.0,23.0,94.0,420.0,15660.0,2022-04-24T01:51:59-05:00,2022-04-24T10:43:59-05:00,65.74,53.0,35.0,0.31,0.23,11.75,77,100,100,25,71,96,247.0,2225.0,4812.0,4574.0,27300.0,47640.0,9120.0,1260.0,0.0,1080.0,1.25,0.0,64.0,71,89,78,75,78.0,39.0,55,19.0
2022-04-25,97.0,100.0,98.0,100.0,95.0,85.0,97.0,100.0,33540.0,37080.0,3540.0,8220.0,14610.0,10710.0,21.0,90.0,930.0,18120.0,2022-04-24T21:41:18-05:00,2022-04-25T07:59:18-05:00,52.22,45.0,61.0,0.22,0.31,11.375,81,75,95,43,96,98,737.0,2806.0,7316.0,13405.0,32640.0,34500.0,13560.0,2640.0,1800.0,1260.0,1.625,1.0,90.0,100,93,100,80,86.0,100.0,61,100.0
2022-04-26,94.0,100.0,88.0,100.0,95.0,82.0,94.0,87.0,33210.0,36840.0,3630.0,6510.0,16590.0,10110.0,25.0,90.0,990.0,18420.0,2022-04-25T22:18:07-05:00,2022-04-26T08:32:07-05:00,52.16,47.0,71.0,0.06,0.3,11.625,90,100,100,60,100,99,718.0,2794.0,12943.0,12863.0,24960.0,38640.0,14520.0,6360.0,0.0,1920.0,1.59375,0.0,84.0,98,95,33,72,100.0,93.0,72,100.0
2022-04-27,94.0,100.0,100.0,99.0,90.0,73.0,86.0,100.0,34320.0,38880.0,4560.0,9720.0,16320.0,8280.0,22.0,88.0,1170.0,19290.0,2022-04-26T21:31:51-05:00,2022-04-27T08:19:51-05:00,56.27,48.0,50.0,0.41,0.37,11.25,93,98,100,78,100,100,1049.0,3147.0,12467.0,19803.0,25440.0,35520.0,13020.0,11340.0,0.0,1080.0,1.8125,0.0,81.0,98,99,89,66,70.0,86.0,69,84.0
2022-04-28,90.0,94.0,100.0,100.0,88.0,92.0,51.0,92.0,30990.0,35520.0,4530.0,8790.0,12660.0,9540.0,23.0,87.0,1980.0,17580.0,2022-04-27T22:21:28-05:00,2022-04-28T08:13:28-05:00,51.54,44.0,66.0,0.03,0.33,11.375,85,63,100,78,100,100,392.0,2470.0,5552.0,7144.0,38520.0,31260.0,10620.0,3780.0,0.0,2220.0,1.4375,0.0,84.0,88,98,68,52,100.0,100.0,77,77.0
2022-04-29,82.0,75.0,83.0,99.0,86.0,81.0,89.0,83.0,26190.0,30420.0,4230.0,6090.0,11610.0,8490.0,22.0,86.0,1140.0,15150.0,2022-04-28T23:20:32-05:00,2022-04-29T07:47:32-05:00,49.64,45.0,74.0,-0.07,0.21,11.5,95,77,100,95,100,100,531.0,2597.0,8101.0,10366.0,29100.0,33240.0,17400.0,3120.0,60.0,3480.0,1.5,0.0,84.0,68,89,91,56,100.0,100.0,86,92.0
2022-04-30,91.0,100.0,99.0,97.0,93.0,83.0,67.0,79.0,35040.0,39300.0,4260.0,8700.0,19470.0,6870.0,25.0,89.0,180.0,19200.0,2022-04-29T22:21:07-05:00,2022-04-30T09:16:07-05:00,53.24,48.0,62.0,-0.11,0.08,12.25,92,86,100,78,100,100,407.0,2509.0,8583.0,7106.0,27960.0,34260.0,21300.0,1560.0,60.0,1260.0,1.4375,0.0,87.0,91,94,90,56,100.0,84.0,87,99.0
2022-05-01,84.0,91.0,99.0,95.0,90.0,84.0,67.0,42.0,30180.0,34260.0,4080.0,8430.0,15840.0,5910.0,27.0,88.0,180.0,16020.0,2022-05-01T00:27:35-05:00,2022-05-01T09:58:35-05:00,68.69,57.0,32.0,0.37,0.23,12.5,98,95,100,95,100,98,303.0,2349.0,6632.0,5082.0,23640.0,42900.0,19020.0,840.0,0.0,0.0,1.34375,0.0,55.0,73,91,100,61,73.0,22.0,71,4.0
2022-05-02,94.0,100.0,98.0,100.0,83.0,76.0,97.0,100.0,35310.0,41340.0,6030.0,8370.0,17340.0,9600.0,25.0,85.0,870.0,19530.0,2022-05-01T21:29:43-05:00,2022-05-02T08:58:43-05:00,50.84,44.0,70.0,0.09,0.31,12.25,96,85,100,95,100,100,854.0,2927.0,9042.0,15099.0,26700.0,38520.0,13080.0,4680.0,2100.0,1320.0,1.6875,0.0,92.0,98,97,100,68,98.0,100.0,78,100.0
2022-05-03,95.0,99.0,95.0,100.0,90.0,82.0,97.0,100.0,32820.0,37260.0,4440.0,7200.0,15690.0,9930.0,24.0,88.0,870.0,17970.0,2022-05-02T21:58:16-05:00,2022-05-03T08:19:16-05:00,50.15,43.0,66.0,0.2,0.34,11.5,98,96,100,95,100,99,713.0,2822.0,7261.0,13204.0,25560.0,33780.0,21720.0,4500.0,0.0,840.0,1.625,0.0,84.0,100,98,27,61,88.0,97.0,82,92.0
2022-05-04,92.0,92.0,97.0,92.0,90.0,86.0,94.0,94.0,30390.0,34680.0,4290.0,7920.0,16830.0,5640.0,25.0,88.0,810.0,16110.0,2022-05-03T22:41:02-05:00,2022-05-04T08:19:02-05:00,53.42,49.0,57.0,-0.35,0.11,11.75,97,93,100,95,100,100,664.0,2758.0,14138.0,12686.0,24960.0,35820.0,18120.0,5520.0,60.0,1920.0,1.59375,0.0,87.0,93,96,87,58,93.0,84.0,82,100.0
2022-05-05,93.0,100.0,98.0,100.0,93.0,83.0,86.0,77.0,34590.0,38940.0,4350.0,8130.0,17400.0,9060.0,26.0,89.0,1170.0,19560.0,2022-05-04T22:18:48-05:00,2022-05-05T09:07:48-05:00,55.35,47.0,48.0,-0.06,0.03,11.5,93,85,100,95,100,99,406.0,2444.0,8829.0,7765.0,28140.0,37740.0,15360.0,1980.0,0.0,3180.0,1.40625,0.0,86.0,95,100,88,55,100.0,91.0,76,78.0
2022-05-06,95.0,99.0,97.0,97.0,99.0,92.0,83.0,90.0,32610.0,34560.0,1950.0,7800.0,17940.0,6870.0,21.0,94.0,540.0,16980.0,2022-05-05T22:34:57-05:00,2022-05-06T08:10:57-05:00,57.12,48.0,40.0,-0.01,0.05,11.75,82,66,95,78,96,99,459.0,2611.0,10037.0,8150.0,36960.0,24540.0,18780.0,2700.0,60.0,3360.0,1.53125,1.0,80.0,99,100,100,60,100.0,68.0,67,40.0
2022-05-07,81.0,77.0,92.0,96.0,99.0,98.0,67.0,36.0,26490.0,28080.0,1590.0,6750.0,13260.0,6480.0,22.0,94.0,210.0,13500.0,2022-05-07T01:21:44-05:00,2022-05-07T09:09:44-05:00,67.15,60.0,27.0,0.2,0.21,12.625,88,94,100,95,96,97,450.0,2506.0,9862.0,8354.0,23580.0,39420.0,19980.0,1980.0,0.0,1440.0,1.4375,0.0,57.0,64,90,88,63,88.0,1.0,46,23.0
2022-05-08,85.0,98.0,82.0,98.0,90.0,76.0,72.0,50.0,32340.0,36900.0,4560.0,6030.0,18390.0,7920.0,23.0,88.0,300.0,18390.0,2022-05-07T23:31:55-05:00,2022-05-08T09:46:55-05:00,57.49,49.0,53.0,-0.08,0.2,12.75,70,85,100,78,96,97,431.0,2519.0,9623.0,7767.0,28200.0,36720.0,18300.0,2160.0,0.0,1020.0,1.4375,0.0,76.0,75,91,100,67,100.0,86.0,48,52.0
2022-05-09,88.0,90.0,97.0,89.0,93.0,80.0,97.0,69.0,30000.0,33840.0,3840.0,7770.0,16800.0,5430.0,24.0,89.0,870.0,16260.0,2022-05-08T23:30:01-05:00,2022-05-09T08:54:01-05:00,54.39,48.0,53.0,0.18,0.23,12.0,66,70,100,78,96,96,582.0,2662.0,11117.0,11505.0,34200.0,32880.0,16200.0,3000.0,120.0,0.0,1.53125,0.0,79.0,83,87,100,70,89.0,93.0,49,65.0
2022-05-10,85.0,85.0,83.0,99.0,95.0,82.0,89.0,67.0,28680.0,31740.0,3060.0,6120.0,14490.0,8070.0,25.0,90.0,1140.0,15960.0,2022-05-09T23:38:43-05:00,2022-05-10T08:27:43-05:00,52.13,49.0,62.0,-0.37,0.06,12.125,68,81,100,60,71,95,387.0,2467.0,8210.0,7260.0,30420.0,35700.0,19260.0,1020.0,0.0,0.0,1.40625,0.0,77.0,75,83,80,69,92.0,78.0,56,100.0
2022-05-11,75.0,88.0,84.0,49.0,83.0,61.0,67.0,67.0,29550.0,34620.0,5070.0,6240.0,20280.0,3030.0,34.0,85.0,1590.0,17760.0,2022-05-10T23:09:15-05:00,2022-05-11T08:46:15-05:00,59.16,49.0,46.0,0.45,0.22,12.125,86,96,100,60,71,98,891.0,2990.0,16830.0,16965.0,23160.0,35220.0,18180.0,7560.0,240.0,2040.0,1.71875,0.0,68.0,50,81,100,73,67.0,78.0,53,64.0
2022-05-12,92.0,93.0,98.0,100.0,97.0,89.0,78.0,90.0,30720.0,33480.0,2760.0,8010.0,12600.0,10110.0,22.0,92.0,420.0,16440.0,2022-05-11T22:44:59-05:00,2022-05-12T08:02:59-05:00,55.85,50.0,45.0,-0.12,0.22,11.625,93,97,100,78,96,100,1560.0,3682.0,24458.0,28750.0,21060.0,32520.0,15720.0,13380.0,1560.0,2160.0,2.125,0.0,73.0,93,81,73,64,100.0,70.0,52,69.0
2022-05-13,81.0,88.0,70.0,95.0,69.0,65.0,89.0,82.0,29370.0,36960.0,7590.0,5190.0,18240.0,5940.0,34.0,79.0,1110.0,18480.0,2022-05-12T22:26:25-05:00,2022-05-13T08:42:25-05:00,54.85,49.0,61.0,-0.4,0.03,12.0,96,90,100,95,100,100,817.0,3033.0,15824.0,15586.0,25980.0,21060.0,33300.0,3660.0,0.0,2400.0,1.78125,0.0,64.0,65,79,9,42,91.0,71.0,61,100.0
2022-05-14,60.0,53.0,41.0,95.0,88.0,72.0,67.0,20.0,20340.0,23340.0,3000.0,3120.0,11280.0,5940.0,30.0,87.0,210.0,11160.0,2022-05-14T02:50:02-05:00,2022-05-14T09:19:02-05:00,61.13,53.0,34.0,-0.04,-0.05,12.25,91,76,100,95,100,100,598.0,2809.0,12570.0,11211.0,32400.0,22020.0,29280.0,1740.0,0.0,960.0,1.625,0.0,44.0,13,63,80,37,100.0,26.0,50,36.0
2022-05-15,68.0,68.0,81.0,62.0,90.0,73.0,97.0,8.0,24270.0,27720.0,3450.0,6000.0,14430.0,3840.0,24.0,88.0,840.0,14340.0,2022-05-15T03:06:18-05:00,2022-05-15T10:48:18-05:00,60.11,52.0,51.0,0.06,0.07,13.0,91,91,95,95,100,100,225.0,2205.0,5104.0,4340.0,26100.0,49020.0,10740.0,540.0,0.0,0.0,1.25,1.0,51.0,34,54,86,39,99.0,65.0,52,22.0
2022-05-16,93.0,100.0,97.0,78.0,96.0,80.0,89.0,100.0,35160.0,38640.0,3480.0,7830.0,22530.0,4800.0,27.0,91.0,1140.0,19500.0,2022-05-15T20:55:59-05:00,2022-05-16T07:39:59-05:00,53.15,47.0,61.0,0.42,0.34,11.75,99,99,100,95,100,100,1220.0,3351.0,20303.0,22614.0,20340.0,32100.0,20340.0,9540.0,1140.0,2940.0,1.9375,0.0,79.0,97,63,100,50,69.0,97.0,60,100.0
2022-05-17,91.0,94.0,79.0,98.0,95.0,90.0,78.0,97.0,30900.0,34260.0,3360.0,5850.0,17130.0,7920.0,27.0,90.0,1350.0,17010.0,2022-05-16T22:21:36-05:00,2022-05-17T07:52:36-05:00,54.61,47.0,60.0,0.21,0.43,11.5,97,85,100,100,100,100,785.0,2894.0,10981.0,14648.0,28920.0,30420.0,17580.0,7140.0,0.0,2340.0,1.6875,0.0,69.0,91,67,39,38,87.0,89.0,67,72.0
2022-05-18,86.0,75.0,75.0,98.0,97.0,87.0,97.0,97.0,26040.0,28200.0,2160.0,5550.0,12450.0,8040.0,29.0,92.0,870.0,14490.0,2022-05-17T23:02:26-05:00,2022-05-18T06:52:26-05:00,56.35,48.0,54.0,-0.06,0.31,11.875,96,82,100,100,100,100,412.0,2520.0,8357.0,7911.0,29940.0,32040.0,22320.0,600.0,60.0,1440.0,1.46875,0.0,67.0,78,62,80,37,100.0,82.0,69,54.0
2022-05-19,92.0,100.0,97.0,97.0,97.0,77.0,75.0,90.0,34350.0,37320.0,2970.0,7860.0,19650.0,6840.0,28.0,92.0,360.0,18210.0,2022-05-18T22:14:04-05:00,2022-05-19T08:36:04-05:00,51.98,46.0,61.0,0.1,0.22,11.25,93,76,100,100,100,100,601.0,2649.0,9373.0,11242.0,32760.0,33960.0,11340.0,5640.0,0.0,2700.0,1.53125,0.0,80.0,94,71,97,46,96.0,97.0,76,83.0
2022-05-20,88.0,90.0,95.0,83.0,88.0,86.0,94.0,77.0,30060.0,34380.0,4320.0,7140.0,17820.0,5100.0,25.0,87.0,1020.0,16470.0,2022-05-19T23:09:03-05:00,2022-05-20T08:42:03-05:00,52.91,48.0,61.0,-0.03,0.18,11.625,91,80,100,100,100,100,971.0,3067.0,8972.0,17026.0,27480.0,34980.0,16440.0,2880.0,3360.0,1260.0,1.75,0.0,79.0,83,73,86,49,100.0,82.0,82,100.0
2022-05-21,92.0,100.0,99.0,99.0,99.0,84.0,72.0,78.0,33210.0,35280.0,2070.0,8670.0,16440.0,8100.0,28.0,94.0,300.0,17220.0,2022-05-20T22:55:07-05:00,2022-05-21T08:43:07-05:00,67.35,57.0,31.0,0.0,0.18,12.5,88,82,100,100,100,100,741.0,2887.0,8757.0,14079.0,28680.0,28380.0,18120.0,7320.0,0.0,3900.0,1.6875,0.0,52.0,93,80,1,45,100.0,20.0,65,8.0
2022-05-22,80.0,76.0,79.0,81.0,100.0,89.0,89.0,51.0,26340.0,27840.0,1500.0,5790.0,15600.0,4950.0,26.0,95.0,660.0,14130.0,2022-05-22T00:40:16-05:00,2022-05-22T08:24:16-05:00,63.51,53.0,36.0,-0.05,0.14,12.625,77,91,100,100,100,100,770.0,2844.0,16530.0,14764.0,25860.0,37020.0,15000.0,7260.0,60.0,1200.0,1.625,0.0,59.0,63,74,83,45,100.0,44.0,53,36.0
2022-05-23,94.0,96.0,97.0,97.0,95.0,87.0,91.0,99.0,31650.0,35280.0,3630.0,7740.0,17130.0,6780.0,26.0,90.0,1050.0,17310.0,2022-05-22T22:11:20-05:00,2022-05-23T07:59:20-05:00,55.93,49.0,47.0,-0.42,-0.02,11.75,73,74,100,100,100,100,1136.0,3251.0,14824.0,20847.0,33120.0,31140.0,9780.0,11100.0,60.0,1200.0,1.875,0.0,76.0,99,77,82,44,90.0,91.0,52,79.0
2022-05-24,90.0,92.0,100.0,95.0,96.0,83.0,91.0,76.0,30330.0,33240.0,2910.0,9450.0,15030.0,5850.0,25.0,91.0,1050.0,16530.0,2022-05-23T23:11:10-05:00,2022-05-24T08:25:10-05:00,56.97,52.0,40.0,0.23,0.07,11.375,71,75,95,100,100,100,612.0,2689.0,11092.0,11543.0,33420.0,32340.0,11400.0,5640.0,0.0,3600.0,1.5625,1.0,66.0,88,78,56,37,85.0,45.0,46,100.0
2022-05-25,77.0,87.0,97.0,78.0,88.0,74.0,27.0,66.0,29130.0,33300.0,4170.0,7680.0,16650.0,4800.0,29.0,87.0,2490.0,17250.0,2022-05-24T23:19:00-05:00,2022-05-25T08:34:00-05:00,58.83,49.0,46.0,-0.1,0.13,11.375,79,68,95,100,100,100,136.0,2178.0,3116.0,2148.0,36780.0,37620.0,9360.0,0.0,0.0,2640.0,1.25,1.0,63.0,56,77,85,41,100.0,77.0,47,43.0
2022-05-26,91.0,100.0,96.0,67.0,97.0,85.0,67.0,100.0,33120.0,35940.0,2820.0,7260.0,21720.0,4140.0,28.0,92.0,210.0,17490.0,2022-05-25T21:55:56-05:00,2022-05-26T07:54:56-05:00,51.99,47.0,59.0,0.39,0.33,12.125,96,79,100,95,100,100,361.0,2428.0,8161.0,6564.0,31500.0,32940.0,15240.0,2220.0,60.0,4440.0,1.40625,0.0,81.0,92,82,100,56,71.0,100.0,55,100.0
2022-05-27,86.0,85.0,93.0,87.0,93.0,82.0,94.0,69.0,28710.0,32340.0,3630.0,6810.0,16560.0,5340.0,21.0,89.0,810.0,16380.0,2022-05-26T23:26:45-05:00,2022-05-27T08:25:45-05:00,58.38,50.0,41.0,0.31,0.43,11.375,87,64,78,78,100,98,210.0,2251.0,4598.0,3657.0,38520.0,34560.0,9360.0,1020.0,0.0,2940.0,1.28125,2.0,73.0,79,80,100,64,78.0,69.0,51,68.0
